film_id_x,titre,genre_principale,date_sortie_france,date_sortie_usa,image_url,synopsis_x,duree,note_moyenne,acteurs,entrees_demarrage_france,entrees_totales_france,budget_x,recette_usa,recette_reste_du_monde,recette_monde,film_url,film_image_url,release_date,duration,age_classification,producers,director,top_stars,press_rating,viewer_rating,languages,distributor,year_of_production,film_nationality,filming_secrets,fr_entry_week,us_entry_week,fr_entries,us_entries,awards,budget_y,associated_genres,press_critics_count,viewer_critics_count,synopsis_y,film_id_y,release_season,duration_minutes,producers_count,producer_1,producer_2,producer_3,producer_4,producer_5,top_stars_count,top_star_1,top_star_2,top_star_3,language_count,film_nationality_count,filming_secrets_num,fr_entry_week_period,fr_entry_week_iso_week,us_entry_week_period,us_entry_week_iso_week,fr_entries_num,us_entries_num,award_count,nomination_count,total_awards_nomination,associated_genres_count,press_critics_count_num,viewer_notes,viewer_critiques,synopsis_length
21753,"Avalonia, l'étrange voyage",Animation,23/12/2022,23/11/2022,https://www.jpbox-office.com/cinema/images/posters/21753-20221111124018-0.jpg,"Strange World entraînera les spectateurs dans un fabuleux voyage au cœur d'une terre inexplorée et menaçante peuplée de créatures fantastiques en compagnie des Clade, une famille d'explorateurs légendaires dont les différends pourraient faire échouer leur dernière et de loin leur plus importante mission.",1h 42min,Non disponible,Jake Gyllenhaal (Voix-off - - Searcher Clade),,,145 000 000 $,37 968 963 $,29 700 000 $,67 668 963 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=263066.html,https://fr.web.img3.acsta.net/c_310_420/pictures/22/12/13/08/37/4282406.jpg,2022-12-23,1h 42min,,"Don Hall,Qui Nguyen",Don Hall,"Jake Gyllenhaal,Dennis Quaid,Jaboukie Young-White",3.2,2.6,Anglais,,2022,,3 anecdotes,,25 au 28 novembre 2022,,12 151 384,,-,"Aventure,Animation,Famille,Science Fiction",17 critiques,"1566 notes, 161 critiques","Les Clade, une famille d’explorateurs légendaires, découvrent un monde inexploré, plein de dangers et peuplé de créatures fantastiques. Ils sont aidés dans leur quête d’un blob espiègle et de leur chien à trois pattes. Hélas, les querelles entre ses différents membres menacent de faire échouer cette nouvelle mission, qui est – de loin – la plus cruciale.",263066,Winter,102.0,2,Don Hall,Qui Nguyen,,,,3,Jake Gyllenhaal,Dennis Quaid,Jaboukie Young-White,1,0,3,,0,25/11/2022 – 28/11/2022,47,0,12151384,0,0,0,4,17,1566,161,356
22670,Interdit aux chiens et aux Italiens,Animation,25/01/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22670-20230131030607-0.jpg,"Début du XXe siècle, dans le nord de l’Italie, à Ughettera, berceau de la famille Ughetto. La vie dans cette région étant devenue très difficile, les Ughetto rêvent de tout recommencer à l’étranger. Selon la légende, Luigi Ughetto traverse alors les Alpes et entame une nouvelle vie en France, changeant à jamais le destin de sa famille tant aimée. Son petit-fils retrace ici leur histoire.",1h 10min,4,Non disponible,41 957,189 459,3 490 000 ,- $,1 175 163 $,1 175 163 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=279640.html,https://fr.web.img4.acsta.net/c_310_420/pictures/22/06/29/17/03/5057490.jpg,2023-01-25,1h 10min,,"Alain Ughetto,Alexis Galmot",Alain Ughetto,"Ariane Ascaride,Alain Ughetto,Laurent Pasquier",3.9,4.0,Français,Gebeka Films,2022,"France,Italie,Suisse",8 anecdotes,25 janvier au 1 février 2023,,41 957,,2 prix et 2 nominations,-,"Animation,Famille",26 critiques,"817 notes, 62 critiques","Début du XXe siècle, dans le nord de l’Italie, à Ughettera, berceau de la famille Ughetto. La vie dans cette région étant devenue très difficile, les Ughetto rêvent de tout recommencer à l’étranger. Selon la légende, Luigi Ughetto traverse alors les Alpes et entame une nouvelle vie en France, changeant à jamais le destin de sa famille tant aimée. Son petit-fils retrace ici leur histoire.",279640,Winter,70.0,2,Alain Ughetto,Alexis Galmot,,,,3,Ariane Ascaride,Alain Ughetto,Laurent Pasquier,1,3,8,25 janvier au 1 février 2023,0,,0,41957,0,2,2,4,2,26,817,62,390
22707,Dounia et la princesse d’Alep,Animation,01/02/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22707-20230217055506.jpg,"Dounia a 6 ans, elle quitte Alep avec quelques graines de nigelle au creux de la main et avec l’aide de la princesse d’Alep, Dounia fait le voyage vers un nouveau monde…",1h 13min,Non disponible,Non disponible,15 477,52 205,? ,- $,102 403 $,102 403 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=300279.html,https://fr.web.img3.acsta.net/c_310_420/pictures/22/06/16/12/11/5134260.jpg,2023-02-01,1h 13min,,"Marya Zarif,André Kadi",Marya Zarif,"Rahaf Ataya,Elsa Mardirossian,Manuel Tadros",3.7,3.6,Français,Haut et Court,2022,,3 anecdotes,01 au 8 février 2023,,15 477,,,-,"Aventure,Animation,Fantastique",15 critiques,"131 notes, 25 critiques","Dounia a 6 ans, elle quitte Alep avec quelques graines de nigelle au creux de la main et avec l’aide de la princesse d’Alep, Dounia fait le voyage vers un nouveau monde…",300279,Winter,73.0,2,Marya Zarif,André Kadi,,,,3,Rahaf Ataya,Elsa Mardirossian,Manuel Tadros,1,0,3,01/02/2023 – 08/02/2023,5,,0,15477,0,0,0,0,3,15,131,25,169
21754,"Super Mario Bros, le film",Animation,05/04/2023,05/04/2023,https://www.jpbox-office.com/cinema/images/posters/A-2023-21754-20230326104259.jpg,"Alors qu’ils tentent de réparer une canalisation souterraine, Mario et son frère Luigi, tous deux plombiers, se retrouvent plongés dans un nouvel univers féerique à travers un mystérieux conduit. Mais lorsque les deux frères sont séparés, Mario s’engage dans une aventure trépidante pour retrouver Luigi.

Dans sa quête, il peut compter sur l’aide du champignon Toad, habitant du Royaume Champignon, et les conseils avisés, en matière de techniques de combat, de la Princesse Peach, guerrière déterminée à la tête du Royaume. C’est ainsi que Mario réussit à mobiliser ses propres forces pour aller au bout de sa mission.",1h 32min,3,Jack Black (Voix-off - - Bowser) | Chris Pratt (Voix-off - - Mario) | Seth Rogen (Voix-off - - Donkey Kong) | Brian Tyler,1 866 914,7 359 395,100 000 000 $,574 934 330 $,787 724 870 $,1 362 659 200 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=234099.html,https://fr.web.img3.acsta.net/c_310_420/pictures/23/03/20/14/57/4979368.jpg,2023-04-05,1h 32min,,"Aaron Horvath,Michael Jelenic,Matthew Fogel",Aaron Horvath,"Pierre Tessier,Chris Pratt,Jérémie Covillault",3.1,4.0,Anglais,Universal Pictures International France,2023,"U.S.A.,Japon",7 anecdotes,05 au 12 avril 2023,07 au 10 avril 2023,1 866 914,146 361 865,3 nominations,-,"Animation,Comédie,Famille",22 critiques,"13134 notes, 1206 critiques","Alors qu’ils tentent de réparer une canalisation souterraine, Mario et son frère Luigi, tous deux plombiers, se retrouvent plongés dans un nouvel univers féerique à travers un mystérieux conduit. Mais lorsque les deux frères sont séparés, Mario s’engage dans une aventure trépidante pour retrouver Luigi.",234099,Spring,92.0,3,Aaron Horvath,Michael Jelenic,Matthew Fogel,,,3,Pierre Tessier,Chris Pratt,Jérémie Covillault,1,2,7,05/04/2023 – 12/04/2023,14,07/04/2023 – 10/04/2023,14,1866914,146361865,0,3,3,3,22,13134,1206,304
22508,Suzume,Animation,12/04/2023,14/04/2023,https://www.jpbox-office.com/cinema/images/posters/A-2022-22508-20230408064303.jpg,"Dans une petite ville paisible de Kyushu, une jeune fille de 17 ans, Suzume, rencontre un homme qui dit voyager afin de chercher une porte. Décidant de le suivre dans les montagnes, elle découvre une unique porte délabrée trônant au milieu des ruines, seul vestige ayant survécu au passage du temps. Cédant à une inexplicable impulsion, Suzume tourne la poignée, et d'autres portes s'ouvrent alors aux quatre coins du Japon, laissant entrer toutes les catastrophes qu'elles renferment. L'homme est formel : toute porte ouverte doit être fermée. Là où elle s'est égarée se trouvent les étoiles, le crépuscule et l'aube, une voûte céleste où tous les temps se confondent. Guidée par des portes nimbées de mystère, Suzume entame un périple en vue de toutes les refermer.",2h 02min,3,Non disponible,181 032,543 466,? $,10 932 037 $,277 200 000 $,288 132 037 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=299413.html,https://fr.web.img6.acsta.net/c_310_420/pictures/23/03/15/10/25/0882766.jpg,2023-04-12,2h 02min,,Makoto Shinkai,Makoto Shinkai,"Lévanah Solomon,Nanoka Hara,Benjamin Jungers",3.8,4.2,Japonais,Eurozoom,2022,,6 anecdotes,12 au 19 avril 2023,14 au 17 avril 2023,181 032,5 001 705,2 nominations,-,"Aventure,Animation,Drame",29 critiques,"3932 notes, 301 critiques","Dans une petite ville paisible de Kyushu, une jeune fille de 17 ans, Suzume, rencontre un homme qui dit voyager à la recherche d’une porte. Décidant de le suivre dans les montagnes, elle découvre une porte délabrée trônant au milieu des ruines, seul vestige ayant survécu au passage du temps. Cédant à une inexplicable impulsion, Suzume tourne la poignée, et d’autres portes s’ouvrent alors aux quatre coins du Japon, laissant passer toutes les catastrophes qu’elles renfermaient. L’homme est formel : toute porte ouverte doit être refermée. Suzume s’est égarée où se trouvent les étoiles, le crépuscule et l’aube, une voûte céleste où tous les temps se confondent. Guidée par des portes nimbées de mystère, elle entame un périple afin de toutes les refermer.",299413,Spring,122.0,1,Makoto Shinkai,,,,,3,Lévanah Solomon,Nanoka Hara,Benjamin Jungers,1,0,6,12/04/2023 – 19/04/2023,15,14/04/2023 – 17/04/2023,15,181032,5001705,0,2,2,3,29,3932,301,759
21574,Spider-Man : Across The Spider-Verse,Animation,31/05/2023,02/06/2023,https://www.jpbox-office.com/cinema/images/posters/A-2023-21574-20230527072708.jpg,"Après avoir retrouvé Gwen Stacy, Spider-Man, le sympathique héros originaire de Brooklyn, est catapulté à travers le Multivers, où il rencontre une équipe de Spider-Héros chargée d'en protéger l'existence. Mais lorsque les héros s'opposent sur la façon de gérer une nouvelle menace, Miles se retrouve confronté à eux et doit redéfinir ce que signifie être un héros afin de sauver les personnes qu'il aime le plus.",2h 20min,4,Non disponible,550 808,1 929 481,100 000 000 $,381 311 319 $,308 690 625 $,690 001 944 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=269975.html,https://fr.web.img6.acsta.net/c_310_420/pictures/23/05/11/10/00/1986933.jpg,2023-05-31,2h 21min,,"Joaquim Dos Santos,Kemp Powers,Justin Thompson,Phil Lord,Christopher Miller",Joaquim Dos Santos,"Stéphane Bak,Shameik Moore,Shirine Boutella",4.1,4.4,Anglais,Sony Pictures Releasing France,2023,,11 anecdotes,31 mai au 7 juin 2023,02 au 5 juin 2023,550 808,120 663 589,6 nominations,-,"Action,Aventure,Animation,Fantastique",23 critiques,"9967 notes, 746 critiques","Après avoir retrouvé Gwen Stacy, Spider-Man, le sympathique héros originaire de Brooklyn, est catapulté à travers le Multivers, où il rencontre une équipe de Spider-Héros chargée d'en protéger l'existence. Mais lorsque les héros s'opposent sur la façon de gérer une nouvelle menace, Miles se retrouve confronté à eux et doit redéfinir ce que signifie être un héros afin de sauver les personnes qu'il aime le plus.",269975,Spring,141.0,5,Joaquim Dos Santos,Kemp Powers,Justin Thompson,Phil Lord,Christopher Miller,3,Stéphane Bak,Shameik Moore,Shirine Boutella,1,0,11,31 mai au 7 juin 2023,0,02/06/2023 – 05/06/2023,22,550808,120663589,0,6,6,4,23,9967,746,413
22992,Miraculous - le film,Animation,05/07/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2023-22992-20230701113115.jpg,"La super-héroïne, qui a conquis le cœur de millions de fans à travers le monde, débarque pour la première fois au cinéma ! Ladybug va devoir unir ses forces avec Chat Noir, le charismatique justicier masqué qui n’a pas sa langue dans sa poche, pour affronter le Papillon et sa horde de super-vilains, alors que ceux-ci menacent de détruire Paris. Mais, alors que les deux héros se rapprochent, Marinette ignore que derrière son mystérieux complice se cache Adrien, le camarade de classe dont elle est amoureuse…",1h 42min,3,Non disponible,660 421,1 632 108,80 000 000 ,- $,36 598 391 $,36 598 391 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=273995.html,https://fr.web.img3.acsta.net/c_310_420/pictures/23/04/03/15/05/1583867.jpg,2023-07-05,1h 39min,,"Jeremy Zag,Bettina López Mendoza",Jeremy Zag,"Anouck Hautbois,Benjamin Bollen,Antoine Tomé",2.7,2.6,Français,SND,2023,,6 anecdotes,05 au 12 juillet 2023,,660 421,,,-,"Action,Aventure,Animation,Comédie musicale",18 critiques,"1614 notes, 490 critiques","La super-héroïne, qui a conquis le cœur de millions de fans à travers le monde, débarque pour la première fois au cinéma ! Ladybug va devoir unir ses forces avec Chat Noir, le charismatique justicier masqué qui n’a pas sa langue dans sa poche, pour affronter le Papillon et sa horde de super-vilains, alors que ceux-ci menacent de détruire Paris. Mais, alors que les deux héros se rapprochent, Marinette ignore que derrière son mystérieux complice se cache Adrien, le camarade de classe dont elle est amoureuse…",273995,Summer,99.0,2,Jeremy Zag,Bettina López Mendoza,,,,3,Anouck Hautbois,Benjamin Bollen,Antoine Tomé,1,0,6,05/07/2023 – 12/07/2023,27,,0,660421,0,0,0,0,4,18,1614,490,511
22565,The First Slam Dunk,Animation,26/07/2023,28/07/2023,https://www.jpbox-office.com/cinema/images/posters/A-2022-22565-20230720054039.jpg,"Le meneur de jeu de Shohoku, Ryota Miyagi, joue toujours intelligemment et à la vitesse de l'éclair, contournant ses adversaires tout en gardant son sang-froid. Né et élevé à Okinawa, Ryota avait un frère aîné de trois ans de plus. Sur les traces de ce dernier, joueur local célèbre dès son plus jeune âge, Ryota est également devenu accro au basket.

En deuxième année de lycée, Ryota fait partie de l'équipe de basket-ball du lycée Shohoku, aux côtés de Sakuragi, Rukawa, Akagi et Mitsui, et participe au championnat national inter-lycées. À présent, ils sont sur le point de se mesurer aux champions en titre, les joueurs du lycée Sannoh Kogyo.",2h 04min,4,Non disponible,33 488,54 194,? $,1 275 149 $,235 500 000 $,236 775 149 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=306133.html,https://fr.web.img6.acsta.net/c_310_420/pictures/23/04/18/18/46/1142239.jpg,2023-07-26,2h 04min,,Takehiko Inoue,Takehiko Inoue,"Shugo Nakamura,Subaru Kimura,Kenta Miyake",3.9,4.2,Japonais,Wild Bunch Distribution,2022,,5 anecdotes,26 juillet au 2 août 2023,,33 488,,,-,"Animation,Comédie,Drame",21 critiques,"667 notes, 74 critiques","Le meneur de jeu de Shohoku, Ryota Miyagi, joue toujours intelligemment et à la vitesse de l'éclair, contournant ses adversaires tout en gardant son sang-froid. Né et élevé à Okinawa, Ryota avait un frère aîné de trois ans de plus. Sur les traces de ce dernier, joueur local célèbre dès son plus jeune âge, Ryota est également devenu accro au basket. En deuxième année de lycée, Ryota fait partie de l'équipe de basket-ball du lycée Shohoku, aux côtés de Sakuragi, Rukawa, Akagi et Mitsui, et participe au championnat national inter-lycées. À présent, ils sont sur le point de se mesurer aux champions en titre, les joueurs du lycée Sannoh Kogyo.",306133,Summer,124.0,1,Takehiko Inoue,,,,,3,Shugo Nakamura,Subaru Kimura,Kenta Miyake,1,0,5,26 juillet au 2 août 2023,0,,0,33488,0,0,0,0,3,21,667,74,646
23071,Le Château Solitaire dans le Miroir,Animation,06/09/2023,21/06/2023,https://www.jpbox-office.com/cinema/images/posters/A-2023-23071-20230815070159.jpg,"Un beau jour, le miroir dans la chambre de Kokoro se met à scintiller. À peine la jeune fille l’a-t-elle effleuré qu’elle se retrouve dans un formidable château digne d’un conte de fées. Là, une mystérieuse fillette affublée d’un masque de loup lui soumet un défi. Elle a un an pour l’accomplir et ainsi réaliser un souhait. Seulement Kokoro n’est pas seule : six autres adolescents ont le même objectif qu’elle.",1h 56min,Non disponible,Non disponible,20 761,72 116,? $,139 154 $,6 382 355 $,6 521 509 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=311559.html,https://fr.web.img3.acsta.net/c_310_420/pictures/23/07/27/11/52/5879491.jpg,2023-09-06,1h 56min,,"Keiichi Hara,Miho Maruo",Keiichi Hara,"Ami Tôma,Mana Ashida,Yûki Kaji",3.5,3.9,Japonais,Eurozoom,2022,,-,06 au 13 septembre 2023,,20 761,,,-,"Animation,Drame,Fantastique",18 critiques,"482 notes, 48 critiques","Un beau jour, le miroir dans la chambre de Kokoro se met à scintiller. À peine la jeune fille l’a-t-elle effleuré qu’elle se retrouve dans un formidable château digne d’un conte de fées. Là, une mystérieuse fillette affublée d’un masque de loup lui soumet un défi. Elle a un an pour l’accomplir et ainsi réaliser un souhait. Seulement Kokoro n’est pas seule : six autres adolescents ont le même objectif qu’elle.",311559,Autumn,116.0,2,Keiichi Hara,Miho Maruo,,,,3,Ami Tôma,Mana Ashida,Yûki Kaji,1,0,0,06/09/2023 – 13/09/2023,36,,0,20761,0,0,0,0,3,18,482,48,412
23082,Nina et le secret du hérisson,Animation,11/10/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2023-23082-20230902121503.jpg,"Nina aime écouter les histoires que lui raconte son père pour s’endormir, celles d’un hérisson qui découvre le monde. Un soir, son père, préoccupé par son travail, ne vient pas lui conter une nouvelle aventure... Heureusement, son meilleur ami Mehdi est là pour l’aider à trouver une solution : et si le trésor caché dans la vieille usine pouvait résoudre tous leurs problèmes ? Commence alors une grande aventure où il faut échapper à la vieille voisine et à son chat Touffu, déjouer les pièges du gardien et embobiner son gros chien... Sans compter le petit hérisson qui mène l’enquête à leurs côtés !",1h 18min,Non disponible,Guillaume Canet (Voix-off) | Audrey Tautou (Voix-off),28 149,155 260,Non disponible,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=305625.html,https://fr.web.img2.acsta.net/c_310_420/pictures/23/09/04/12/44/4827514.jpg,2023-10-11,1h 20min,,"Alain Gagnol,Jean-Loup Felicioli",Alain Gagnol,"Audrey Tautou,Guillaume Canet,Loan Longchamp",3.5,3.5,Français,KMBO,2023,"France,Luxembourg",5 anecdotes,,,,,,-,Animation,8 critiques,"114 notes, 15 critiques","Nina aime écouter les histoires que lui raconte son père pour s’endormir, celles d’un hérisson qui découvre le monde. Un soir, son père, préoccupé par son travail, ne vient pas lui conter une nouvelle aventure... Heureusement, son meilleur ami Mehdi est là pour l’aider à trouver une solution : et si le trésor caché dans la vieille usine pouvait résoudre tous leurs problèmes ?",305625,Autumn,80.0,2,Alain Gagnol,Jean-Loup Felicioli,,,,3,Audrey Tautou,Guillaume Canet,Loan Longchamp,1,2,5,,0,,0,0,0,0,0,0,1,8,114,15,378
