film_id,titre,genre_principale,date_sortie_france,date_sortie_usa,image_url,synopsis,duree,note_moyenne,acteurs,entrees_demarrage_france,entrees_totales_france,budget,recette_usa,recette_reste_du_monde,recette_monde
20742,West Side Story (2021),Musical,08/12/2021,10/12/2021,https://www.jpbox-office.com/cinema/images/posters/20742-20211205042153-0.jpg,"Dans le West Side, bas quartier de New York, deux bandes de jeunes s'affrontent, les Sharks de Bernardo et les Jets de Riff. Un ex des Jets, Tony, s'éprend de Maria, la soeur de Bernardo.",2h 37min,3,Non disponible,177 526,580 226,100 000 000 $,38 530 322 $,23 700 000 $,62 230 322 $
21409,Cher Evan Hansen,Musical,12/01/2022,24/09/2021,https://www.jpbox-office.com/cinema/images/posters/21409-20220108062115-0.jpg,"Alana est une lycéenne souriante et joyeuse, accro aux différents réseaux sociaux. Mais c'est un rôle de composition, Alana cache en réalité un sentiment de solitude et un isolement profonds. Bientôt, sa réaction à la mort d'un camarade de classe va déclencher un mouvement...",2h 17min,Non disponible,Julianne Moore (Rôle principal - - Mère d'Evan Hansen) | Amy Adams (Second rôle - - Cynthia Murphy),3 700,4 112,? $,15 002 646 $,2 100 000 $,17 102 646 $
22566,"Maltida, la comédie musicale",Musical,25/12/2022,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22566-20221227044346.jpg,"Toute nouvelle adaptation de la comédie musicale primée aux Tony Awards et aux Laurence Olivier Awards, ""Matilda : La comédie musicale"" raconte l'histoire d'une fillette extraordinaire à l'imagination débordante qui décide de changer le cours de son destin avec des résultats qui dépassent toutes ses espérances.",1h 57min,Non disponible,Emma Thompson (Rôle principal - - Miss Trunchbull) | Roald Dahl (D'apr&eès son oeuvre),,,? $,- $,29 100 000 $,29 100 000 $
23327,La Couleur Pourpre (2024),Musical,24/01/2024,25/12/2023,https://www.jpbox-office.com/cinema/images/posters/A-2023-23327-20240120034345.jpg,"Séparée de sa sœur Nettie et de ses enfants, Celie mène une vie difficile, subissant même les coups d’un mari violent, simplement désigné « Monsieur ». C’est grâce au soutien de la chanteuse Shug Avery, à la sensualité débordante, et à sa belle-fille Sofia, d’une volonté inébranlable, que Celie puise une force extraordinaire. Une solidarité féminine hors du commun dont les liens qu’elle tisse avec ses « sœurs » sont désormais indestructibles.",2h 21min,Non disponible,Non disponible,49 322,82 420,100 000 000 $,60 619 191 $,5 500 000 $,66 119 191 $
23571,"This Is Me...Now, le film",Musical,16/02/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23571-20240210062033.jpg,"This Is Me...Now : A Love Story ne ressemble à rien de ce que vous avez déjà vu de Jennifer Lopez. Avec le réalisateur Dave Meyers, Jennifer a créé une odyssée cinématographique narrative, imprégnée de récits mythologiques et d’inspiration personnelle. Lancé en même temps que son premier album studio depuis dix ans, ce film Original d'Amazon bouleverse les genres et présente le voyage de Jennifer Lopez vers l'amour à travers ses propres yeux. Avec des costumes fantastiques, des chorégraphies à couper le souffle et des caméos de stars, ce panorama est une rétrospective introspective du cœur de Jennifer Lopez.",1h 05min,Non disponible,Ben Affleck (Rôle principal - - Lui-même) | Jennifer Lopez (Rôle principal - - Elle-même),,,Non disponible,,,
23502,Wicked,Musical,04/12/2024,22/11/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-23502-20241110070822.jpg,"WICKED suit le parcours des sorcières légendaires du monde d’Oz. Elphaba, une jeune femme incomprise à cause de la couleur inhabituelle de sa peau verte ne soupçonne même pas l’étendue de ses pouvoirs. À ses côtés, Glinda qui, aussi populaire que privilégiée, ne connaît pas encore la vraie nature de son cœur. Leur rencontre à l'Université de Shiz, dans le fantastique monde d'Oz, marque le début d’une amitié improbable mais profonde. Cependant, leur rapport avec Le Magicien d'Oz va mettre à mal cette amitié et voir leurs chemins s’éloigner. Tandis que Glinda, assoiffée de popularité, se laisse séduire par le pouvoir, la détermination d'Elphaba à rester fidèle à elle-même et à son entourage aura des conséquences aussi malheureuses qu’inattendues. Leurs aventures extraordinaires au pays d’Oz les mèneront finalement à accomplir leur destinée en devenant respectivement la Bonne et la Méchante Sorcière de l'Ouest.",2h 40min,3,Jeff Goldblum (Second rôle - - Le Magicien d'Oz),290 190,853 352,145 000 000 $,473 231 120 $,261 000 000 $,734 231 120 $
24183,Joli joli,Musical,25/12/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-24183-20241214055529.jpg,"De Paris à Rome dans les années 70, le destin d’un écrivain fauché percute celui d’une star montante du cinéma. Leur chemin vers l’amour sera semé d’embuches, de quiproquos et rebondissements. Une comédie musicale et tourbillonnante !",1h 56min,Non disponible,José Garcia (Rôle principal),34 681,66 393,Non disponible,,,
24392,Better Man (2025),Musical,22/01/2025,10/01/2025,https://www.jpbox-office.com/cinema/images/posters/A-2024-24392-20250116093555.jpg,"L'ascension du célèbre chanteur/compositeur britannique Robbie Williams. Devenu une star avec le Boy Band, Take That, dans les années 1990, ce dernier a peu à peu plongé dans les paradis artificiels avant de retrouver le succès en solo en 1997 avec la chanson ""Angels"".",2h 14min,3,Non disponible,142 272,275 825,110 000 000 $,1 983 648 $,10 510 685 $,12 494 333 $
24513,Dans la cuisine des Nguyen,Musical,05/03/2025,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2025-24513-20250322113523.jpg,"Yvonne Nguyen, jeune femme d’origine vietnamienne, rêve d’une carrière dans la comédie musicale au grand dam de sa mère qui préférerait la voir reprendre son restaurant en banlieue. L’intimité de la cuisine, entre plats familiaux et recettes traditionnelles, leur permettra-t-elle enfin de communiquer, se comprendre et s’accepter ?",1h 39min,Non disponible,Non disponible,18 039,29 358,Non disponible,,,
19694,1917,Guerre,15/01/2020,10/01/2020,https://www.jpbox-office.com/cinema/images/posters/19694-20200111124246-0.jpg,"Pris dans la tourmente de la Première Guerre Mondiale, Schofield et Blake, deux jeunes soldats britanniques, se voient assigner une mission à proprement parler impossible. Porteurs d’un message qui pourrait empêcher une attaque dévastatrice et la mort de centaines de soldats, dont le frère de Blake, ils se lancent dans une véritable course contre la montre, derrière les lignes ennemies.",1h 59min,4,Benedict Cumberbatch (Second rôle - - Colonel MacKenzie) | Colin Firth (Second rôle - - General Erinmore) | Thomas Newman,644 738,2 203 337,90 000 000 $,159 227 644 $,224 356 094 $,383 583 738 $
19823,Le Prince Oublié,Film familial,12/02/2020,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/19823-20200208095716-0.jpg,"Djibi vit seul avec Sofia, sa fille de 8 ans. Tous les soirs, il lui invente une histoire pour l’endormir. Lorsque Sofia s’endort, ces récits extraordinaires prennent vie quelque part dans un monde imaginaire peuplé de chevaliers, pirates et autres dragons. Dans ce monde qui n’appartient qu’à eux, Sofia est toujours la princesse à sauver, et le courageux Prince n’est autre que Djibi lui-même.

Mais 3 ans plus tard, l’entrée de Sofia au collège va marquer la fin de son enfance. Au grand désespoir de son père, elle n’a plus besoin de ses histoires le soir. D’un côté, Djibi va alors devoir accepter que sa fille grandisse et s’éloigne de lui. De l’autre, dans le Monde des histoires, le Prince va devoir affronter la plus épique de toutes ses aventures. Trouver son destin dans un monde où il n’a plus sa place...",1h 41min,3,Bérénice Bejo (Rôle principal - - Clotilde / La femme à la porte) | François Damiens (Rôle principal - - Pritprout) | Omar Sy (Rôle principal - - Djibi / Le Prince) | Howard Shore,457 031,921 200,22 671 167 ,- $,7 307 110 $,7 307 110 $
20941,"Abigail, le pouvoir de l'Elue",Fantasy,08/01/2020,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/20941-20201230065440.jpg,"Un siècle après le début de la Contamination, l'humanité s'est réfugiée dans les dernières citées fortifiées, où les autorités font régner la terreur pour garder les populations sous contrôle. La jeune Abigail en est certaine : le gouvernement est à l'origine de multiples disparitions, dont celle de son père, un célèbre scientifique. Dans sa quête pour le retrouver, elle entre en contact avec la Guilde, un groupe de résistants aux dons exceptionnels. Cette rencontre va réveiller en elle un pouvoir qui va transformer le destin de l'humanité.",1h 51min,Non disponible,Non disponible,,,20 000 000 $,- $,1 835 634 $,1 835 634 $
20945,Les Chroniques de Viy - Les origines du mal,Fantasy,06/02/2020,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/20945-20201231124839.jpg,"Au XIXème siècle, l’inspecteur Guro de la police de Saint Petersbourg requiert l’aide de l’écrivain médium Nikolaï pour éclaircir des disparitions dans un village isolé où un mystérieux cavalier sème la terreur.",1h 40min,Non disponible,Non disponible,,,? $,- $,7 939 761 $,7 939 761 $
20920,Les Chroniques de Viy: Le Chasseur de démons,Fantasy,06/02/2020,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/20920-20201227034930.jpg,"Dans le deuxième opus des « Chroniques de Viy », les forces surnaturelles se déchaînent et la région de Dikanka sombre dans le chaos. Alors que le Cavalier Noir continue ses ravages, Nikolaï doit affronter des démons surgis des ténèbres.",1h 39min,Non disponible,Non disponible,,,? $,- $,7 471 349 $,7 471 349 $
20215,Une Sirène à Paris,Fantasy,11/03/2020,16/10/2020,https://www.jpbox-office.com/cinema/images/posters/20215-20200307105452-0.jpg,"Crooner au cœur brisé, Gaspard s’était juré de ne plus retomber amoureux. Quant à Lula, jolie sirène, elle n’a que le chant pour se défendre des hommes, en faisant s’emballer leur cœur jusqu’à l’explosion. Lorsque la Seine en crue vient déposer Lula au pied du Flowerburger, la péniche-cabaret où chante Gaspard, c’est un mini-tsunami qui va bouleverser leur existence. Lui, l’homme qui a souffert d’avoir trop aimé, et elle, la créature qui n’a jamais connu l’amour, vont apprendre à se connaître. Et à chanter d’une même voix…",1h 42min,2,Non disponible,22 565,50 676,? ,1 988 $,628 999 $,630 987 $
20921,Les Chroniques de Viy: Le Cavalier Noir,Fantasy,27/03/2020,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/20921-20201227035307.jpg,"Nikolaï, l’écrivain-médium, navigue entre le monde des morts et le monde des vivants et découvre que le Cavalier Noir est étrangement lié au mystère de sa naissance. L’inspecteur Guro revient d’entre les morts pour assouvir de sombres desseins. Dans le dernier opus de la trilogie, tous les secrets seront dévoilés…",1h 46min,Non disponible,Non disponible,,,? $,- $,7 141 571 $,7 141 571 $
21099,Thunder Force,Fantasy,09/04/2021,09/04/2021,https://www.jpbox-office.com/cinema/images/posters/21099-20210402100259.jpg,"Après l'invention d'une formule donnant des super-pouvoirs aux gens ordinaires, deux amies d'enfance devenues d'improbables super-héroïnes s'allient pour braver le crime.",1h 45min,Non disponible,Melissa McCarthy (Rôle principal - - Lydia Berman) | Jason Bateman (Second rôle - - The Crab),,,Non disponible,,,
20761,Monster Hunter,Fantasy,14/04/2021,18/12/2020,https://www.jpbox-office.com/cinema/images/posters/20761-20201128014738-0.jpg,"Notre monde en cache un autre, dominé par de puissants et dangereux monstres. Lorsque le Lieutenant Artemis et son unité d’élite traversent un portail qui les transporte dans ce monde parallèle, ils subissent le choc de leur vie. Au cours d’une tentative désespérée pour rentrer chez elle, le brave lieutenant rencontre un chasseur mystérieux, qui a survécu dans ce monde hostile grâce à ses aptitudes uniques.",1h 43min,3,Milla Jovovich (Rôle principal - - Lieutenant Artemis),,,60 000 000 $,15 104 790 $,18 500 000 $,33 604 790 $
19092,Godzilla vs. Kong,Fantasy,22/04/2021,31/03/2021,https://www.jpbox-office.com/cinema/images/posters/19092-20210205065700-0.jpg,"À une époque où les monstres parcourent la Terre, et alors que l’humanité lutte pour son avenir, Godzilla et King Kong, les deux forces les plus puissantes de la nature, entrent en collision dans une bataille spectaculaire inédite. Alors que Monarch se lance dans une mission périlleuse en terrain inconnu, et qu’il découvre des indices sur les origines des Titans, un complot humain menace d’éradiquer ces créatures – qu’elles soient bonnes ou mauvaises – de la surface de la planète.",1h 53min,5,Non disponible,,,200 000 000 $,100 563 133 $,353 100 000 $,453 663 133 $
18769,Possession (2021),Fantasy,29/04/2021,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/18769-20181127065326.jpg,"Joe, camionneur dans l’Alabama, brisé par le décès de sa femme Mary et de sa fille Sarah, rencontre Julie. Celle-ci a le don de communiquer avec les morts en étant mise en état de suffocation et va lui demander de l’aider à entrer en connexion avec l’âme de sa fille Billie, dans le coma suite à un accident de moto. Mais, après avoir sauvé Billie, Joe n'avait pas prévu que l'esprit de sa femme disparue allait prendre le contrôle du corps de la jeune fille pour régler ses comptes avec les vivants.",1h 30min,Non disponible,Nicolas Cage (Rôle principal - - Joe),,,Non disponible,,,
21240,La Nuée,Fantasy,16/06/2021,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/21240-20210703123341-0.jpg,"Difficile pour Virginie de concilier sa vie d’agricultrice avec celle de mère célibataire. Pour sauver sa ferme de la faillite, elle se lance à corps perdu dans le business des sauterelles comestibles. Mais peu à peu, ses enfants ne la reconnaissent plus : Virginie semble développer un étrange lien obsessionnel avec ses sauterelles...",1h 41min,3,Non disponible,23 596,44 193,? ,- $,280 661 $,280 661 $
21226,Comment je suis devenu super-héros,Fantasy,09/07/2021,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/21226-20210627054153-0.jpg,"Paris 2020. Dans une société où les surhommes sont banalisés et parfaitement intégrés, une mystérieuse substance procurant des super-pouvoirs à ceux qui n’en ont pas se répand. Face aux incidents qui se multiplient, les lieutenants Moreau et Schaltzmann sont chargés de l’enquête. Avec l’aide de Monté Carlo et Callista, deux anciens justiciers, ils feront tout pour démanteler le trafic. Mais le passé de Moreau ressurgit, et l’enquête se complique...",1h 37min,Non disponible,Pio Marmaï (Rôle principal - - Gary Moreau / Titan) | Leïla Bekhti (Second rôle - - Callista) | Benoît Poelvoorde (Second rôle - - Henri Monté Carlo) | Clovis Cornillac (Apparition - - Gigaman) | Alain Attal (Producteur),,,Non disponible,,,
